PIM Latency (min),CXL Latency (min),Acc Latency (min),CPU Latency (min)
5.208470239179488,0.00798173791666613,0.5414756562051279,0.010239999999999999
0.9138028373333333,0.10082642791666646,0.09005977599999997,0.010239999999999999
0.6394472959999999,0.11628866749999946,0.09005977599999997,0.010239999999999999
0.5029576533333334,0.12410116749999965,0.09005977599999997,0.010239999999999999
0.44436846933333324,0.13093710499999964,0.09005977599999997,0.010239999999999999
0.42388534909782877,0.13419231333333298,0.09008321175180935,0.010239999999999999
